Org ID,Org Legal Name,Debt Type,Rating Type,Rating,Release Date,Current?,Org Type,Rtg Action,Rtg IG/SG,Org Region,Org Country,Rtg Category,Rtg Symbol Sort,Unsolicited Rtg,Tier Level,ISO Two Char Country Code,OL/CW,OL/CW Date,Confid,Name,Latitude,Longitude,As of Year,As of Year2
464999,Socialist People's Libyan Arab Jamahiriya,Issuer Credit Rating,Foreign Curr (Long-term),A-,3/18/2009,N,Sovereign,New,IG,"Europe, Middle East, Africa",Libyan Arab Jamahiriya,A,7,N,,LY,Stable,18-Mar-09,N,Libya,32,13,12/31/2003,2003
484959,Republic of Albania,Issuer Credit Rating,Foreign Curr (Long-term),B+,4/19/2010,N,Sovereign,New,SG,"Europe, Middle East, Africa",Albania,B,14,N,1,AL,Stable,19-Apr-10,N,Albania,41,20,12/31/2003,2003
493868,Republic of Zambia,Issuer Credit Rating,Foreign Curr (Long-term),B+,3/22/2011,N,Sovereign,New,SG,"Europe, Middle East, Africa",Zambia,B,14,N,1,ZM,Stable,22-Mar-11,N,Zambia,-15,30,12/31/2003,2003
518179,Curacao,Issuer Credit Rating,Foreign Curr (Long-term),A-,11/21/2011,Y,Sovereign,New,IG,Latin America,Netherland Antilles,A,7,N,1,AN,Stable,21-Nov-11,N,Curacao,12,68,12/31/2003,2003
520599,Republic of Rwanda,Issuer Credit Rating,Foreign Curr (Long-term),B,12/29/2011,Y,Sovereign,New,SG,"Europe, Middle East, Africa",Rwanda,B,15,N,1,RW,Positive,29-Dec-11,N,Rwanda,-2,30,12/31/2003,2003
100187,Commonwealth of Australia (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AAA,2/16/2003,N,Sovereign,Upgrade,IG,Pacific,Australia,AAA,1,N,1,AU,Stable,16-Feb-03,N,Australia,-27,133,12/31/2003,2003
100188,Republic of Austria,Issuer Credit Rating,Foreign Curr (Long-term),AAA,5/21/2003,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Austria,AAA,1,N,1,AT,Stable,21-May-03,N,Austria,47.3333,13.3333,12/31/2003,2003
100366,Canada,Issuer Credit Rating,Foreign Curr (Long-term),AAA,12/15/2003,N,Sovereign,Affirmation,IG,Canada,Canada,AAA,1,N,1,CA,Stable,15-Dec-03,N,Canada,60,-95,12/31/2003,2003
100656,Kingdom of Denmark,Issuer Credit Rating,Foreign Curr (Long-term),AAA,4/9/2003,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Denmark,AAA,1,N,1,DK,Stable,9-Apr-03,N,Denmark,56,10,12/31/2003,2003
100804,Republic of Finland,Issuer Credit Rating,Foreign Curr (Long-term),AAA,2/11/2003,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Finland,AAA,1,N,1,FI,Stable,11-Feb-03,N,Finland,64,26,12/31/2003,2003
101662,New Zealand,Issuer Credit Rating,Foreign Curr (Long-term),AA+,11/26/2003,N,Sovereign,Affirmation,IG,Pacific,New Zealand,AA,2,N,1,NZ,Stable,26-Nov-03,N,New Zealand,-41,174,12/31/2003,2003
102251,Kingdom of Sweden,Issuer Credit Rating,Foreign Curr (Long-term),AA+,12/16/2002,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Sweden,AA,2,N,1,SE,Positive,16-Dec-02,N,Sweden,62,15,12/31/2003,2003
102490,Bolivarian Republic of Venezuela,Issuer Credit Rating,Foreign Curr (Long-term),B-,7/30/2003,N,Sovereign,Upgrade,SG,Latin America,Venezuela,B,16,N,1,VE,Stable,30-Jul-03,N,Venezuela,8,-66,12/31/2003,2003
104498,Republic of France (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AAA,3/19/2003,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",France,AAA,1,N,1,FR,Stable,19-Mar-03,N,France,46,2,12/31/2003,2003
104516,Japan (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AA-,6/29/2003,N,Sovereign,Affirmation,IG,Asia,Japan,AA,4,N,1,JP,Negative,29-Jun-03,N,Japan,36,138,12/31/2003,2003
309863,Arab Republic of Egypt,Issuer Credit Rating,Foreign Curr (Long-term),BBB-,7/2/2001,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Egypt,BBB,10,N,1,EG,Negative,2-Jul-01,N,Egypt,27,30,12/31/2001,2001
309881,Republic of Latvia,Issuer Credit Rating,Foreign Curr (Long-term),BBB,8/9/2001,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Latvia,BBB,9,N,1,LV,Positive,9-Aug-01,N,Latvia,57,25,12/31/2001,2001
309896,Republic of Croatia,Issuer Credit Rating,Foreign Curr (Long-term),BBB-,2/9/2001,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Croatia,BBB,10,N,1,HR,Stable,9-Feb-01,N,Croatia,45.1667,15.5,12/31/2001,2001
309936,Republic of Panama,Issuer Credit Rating,Foreign Curr (Long-term),BB,11/20/2001,N,Sovereign,Downgrade,SG,Latin America,Panama,BB,12,N,1,PA,Stable,20-Nov-01,N,Panama,9,-80,12/31/2001,2001
310323,Dominican Republic,Issuer Credit Rating,Foreign Curr (Long-term),BB-,9/5/2001,N,Sovereign,Upgrade,SG,Latin America,Dominican Republic,BB,13,N,1,DO,Stable,5-Sep-01,N,Dominican Republic,19,-70.6667,12/31/2001,2001
310484,Republic of Lebanon,Issuer Credit Rating,Foreign Curr (Long-term),B,9/28/2001,N,Sovereign,Downgrade,SG,"Europe, Middle East, Africa",Lebanon,B,15,N,1,LB,Negative,28-Sep-01,N,Lebanon,33.8333,35.8333,12/31/2001,2001
315374,Republic of Costa Rica,Issuer Credit Rating,Foreign Curr (Long-term),BB,7/27/2000,N,Sovereign,Affirmation,SG,Latin America,Costa Rica,BB,12,N,1,CR,Positive,27-Jul-00,N,Costa Rica,10,-84,12/31/2001,2001
315433,Republic of Lithuania,Issuer Credit Rating,Foreign Curr (Long-term),BBB-,7/12/2001,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Lithuania,BBB,10,N,1,LT,Stable,12-Jul-01,N,Lithuania,56,24,12/31/2001,2001
317771,State of Kuwait,Issuer Credit Rating,Foreign Curr (Long-term),A,5/2/2000,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Kuwait,A,6,N,1,KW,Stable,2-May-00,N,Kuwait,29.3375,47.6581,12/31/2001,2001
319004,Kingdom of Morocco,Issuer Credit Rating,Foreign Curr (Long-term),BB,11/2/2001,N,Sovereign,Affirmation,SG,"Europe, Middle East, Africa",Morocco,BB,12,N,1,MA,Negative,2-Nov-01,N,Morocco,32,-5,12/31/2001,2001
319310,Republic of Estonia,Issuer Credit Rating,Foreign Curr (Long-term),A-,11/20/2001,N,Sovereign,Upgrade,IG,"Europe, Middle East, Africa",Estonia,A,7,N,1,EE,Stable,20-Nov-01,N,Estonia,59,26,12/31/2001,2001
319506,Republic of Peru,Issuer Credit Rating,Foreign Curr (Long-term),BB-,11/1/2000,N,Sovereign,Downgrade,SG,Latin America,Peru,BB,13,N,1,PE,Stable,1-Nov-00,N,Peru,-10,-76,12/31/2001,2001
320142,Cook Islands,Issuer Credit Rating,Foreign Curr (Long-term),B,9/5/2001,N,Sovereign,Affirmation,SG,Pacific,Cook Islands,B,15,N,1,CK,Stable,5-Sep-01,N,Cook Islands,-21.2333,-159.7667,12/31/2001,2001
320269,Ukraine,Issuer Credit Rating,Foreign Curr (Long-term),B,12/21/2001,N,Sovereign,New from Confid,SG,"Europe, Middle East, Africa",Ukraine,B,15,N,1,UA,Stable,21-Dec-01,N,Ukraine,49,32,12/31/2001,2001
322214,Republic of Bulgaria,Issuer Credit Rating,Foreign Curr (Long-term),BB-,11/7/2001,N,Sovereign,Upgrade,SG,"Europe, Middle East, Africa",Bulgaria,BB,13,N,1,BG,Stable,7-Nov-01,N,Bulgaria,43,25,12/31/2001,2001
324889,Plurinational State of Bolivia,Issuer Credit Rating,Foreign Curr (Long-term),B+,10/18/2000,N,Sovereign,Downgrade,SG,Latin America,Bolivia,B,14,N,1,BO,Stable,18-Oct-00,N,Bolivia,-17,-65,12/31/2001,2001
330404,Independent State of Papua New Guinea,Issuer Credit Rating,Foreign Curr (Long-term),B,8/6/2001,N,Sovereign,Downgrade,SG,Pacific,Papua New Guinea,B,15,N,1,PG,Stable,6-Aug-01,N,Papua New Guinea,-6,147,12/31/2001,2001
339984,Jamaica,Issuer Credit Rating,Foreign Curr (Long-term),B+,5/2/2001,N,Sovereign,Upgrade,SG,Latin America,Jamaica,B,14,N,1,JM,Stable,2-May-01,N,Jamaica,18.25,-77.5,12/31/2001,2001
340330,The Republic of Suriname,Issuer Credit Rating,Foreign Curr (Long-term),B-,2/2/2001,N,Sovereign,Affirmation,SG,Latin America,Suriname,B,16,N,1,SR,WatchNeg,2-Feb-01,N,Suriname,4,-56,12/31/2001,2001
340818,Barbados,Issuer Credit Rating,Foreign Curr (Long-term),A-,1/8/2001,N,Sovereign,Affirmation,IG,Latin America,Barbados,A,7,N,1,BB,Stable,8-Jan-01,N,Barbados,13.1667,-59.5333,12/31/2001,2001
340819,Mongolia,Issuer Credit Rating,Foreign Curr (Long-term),B,6/14/2001,N,Sovereign,Affirmation,SG,Asia,Mongolia,B,15,N,1,MN,Positive,14-Jun-01,N,Mongolia,46,105,12/31/2001,2001
341899,Isle of Man,Issuer Credit Rating,Foreign Curr (Long-term),AAA,5/3/2001,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Isle of Man,AAA,1,N,1,IM,Stable,3-May-01,N,Isle of Man,54,4,12/31/2001,2001
345331,Republic of Ecuador,Issuer Credit Rating,Foreign Curr (Long-term),CCC+,12/4/2001,N,Sovereign,Affirmation,SG,Latin America,Ecuador,CCC,17,N,1,EC,Stable,4-Dec-01,N,Ecuador,-2,-77.5,12/31/2001,2001
345768,Belize,Issuer Credit Rating,Foreign Curr (Long-term),BB-,10/23/2001,N,Sovereign,Downgrade,SG,Latin America,Belize,BB,13,N,1,BZ,Stable,23-Oct-01,N,Belize,17.25,-88.75,12/31/2001,2001
348105,Republic of Senegal,Issuer Credit Rating,Foreign Curr (Long-term),B+,12/18/2000,N,Sovereign,New from Confid,SG,"Europe, Middle East, Africa",Senegal,B,14,N,1,SN,Stable,18-Dec-00,N,Senegal,14,-14,12/31/2001,2001
350287,Republic of Botswana,Issuer Credit Rating,Foreign Curr (Long-term),A,4/2/2001,N,Sovereign,New,IG,"Europe, Middle East, Africa",Botswana,A,6,N,1,BW,Stable,2-Apr-01,N,Botswana,-22,24,12/31/2001,2001
355847,Republic of Guatemala,Issuer Credit Rating,Foreign Curr (Long-term),BB,10/18/2001,N,Sovereign,New,SG,Latin America,Guatemala,BB,12,N,1,GT,Stable,18-Oct-01,N,Guatemala,15.5,-90.25,12/31/2001,2001
101718,Kingdom of Norway,Issuer Credit Rating,Foreign Curr (Long-term),AAA,10/29/2004,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Norway,AAA,1,N,1,NO,Stable,29-Oct-04,N,Norway,62,10,12/31/2002,2002
104548,United Kingdom (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AAA,6/24/2003,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",United Kingdom,AAA,1,N,1,GB,Stable,24-Jun-03,N,United Kingdom,54,-2,12/31/2002,2002
109409,State of The Netherlands (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AAA,2/10/2003,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Netherlands,AAA,1,N,1,NL,Stable,10-Feb-03,N,Netherlands,52.5,5.75,12/31/2002,2002
309106,Principality of Liechtenstein,Issuer Credit Rating,Foreign Curr (Long-term),AAA,3/21/2003,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Liechtenstein,AAA,1,N,2,LI,Stable,21-Mar-03,N,Liechtenstein,47.1667,9.5333,12/31/2002,2002
353659,Republic of Seychelles,Issuer Credit Rating,Foreign Curr (Long-term),B,9/14/2006,N,Sovereign,New from NR,SG,"Europe, Middle East, Africa",Seychelles,B,15,N,,SC,Stable,14-Sep-06,N,Seychelles,-4.5833,55.6667,12/31/2002,2002
368146,Principality of Andorra,Issuer Credit Rating,Foreign Curr (Long-term),AA-,5/6/2003,N,Sovereign,New from Confid,IG,"Europe, Middle East, Africa",Andorra,AA,4,N,1,AD,Stable,6-May-03,N,Andorra,42.5,1.5,12/31/2002,2002
370198,Kingdom of Saudi Arabia,Issuer Credit Rating,Foreign Curr (Long-term),A,7/14/2003,N,Sovereign,New from Confid,IG,"Europe, Middle East, Africa",Saudi Arabia,A,6,N,1,SA,Stable,14-Jul-03,N,Saudi Arabia,25,45,12/31/2002,2002
373039,Republic of Ghana,Issuer Credit Rating,Foreign Curr (Long-term),B+,9/4/2003,N,Sovereign,New from Confid,SG,"Europe, Middle East, Africa",Ghana,B,14,N,1,GH,Stable,4-Sep-03,N,Ghana,8,-2,12/31/2002,2002
373904,Republic of Cameroon,Issuer Credit Rating,Foreign Curr (Long-term),B,11/26/2003,N,Sovereign,New from Confid,SG,"Europe, Middle East, Africa",Cameroon,B,15,N,1,CM,Stable,26-Nov-03,N,Cameroon,6,12,12/31/2002,2002
375567,The Commonwealth of The Bahamas,Issuer Credit Rating,Foreign Curr (Long-term),A-,12/3/2003,N,Sovereign,New,IG,Latin America,Bahamas,A,7,N,1,BS,Stable,3-Dec-03,N,Bahamas,24.25,-76,12/31/2002,2002
375702,Republic of Benin,Issuer Credit Rating,Foreign Curr (Long-term),B+,12/29/2003,N,Sovereign,New from Confid,SG,"Europe, Middle East, Africa",Benin,B,14,N,1,BJ,Stable,29-Dec-03,N,Benin,9.5,2.25,12/31/2002,2002
376265,Democratic Socialist Republic of Sri Lanka,Issuer Credit Rating,Foreign Curr (Long-term),B+,12/8/2005,N,Sovereign,New from Confid,SG,Asia,Sri Lanka,B,14,N,1,LK,Stable,8-Dec-05,N,Sri Lanka,7,81,12/31/2002,2002
377430,Burkina Faso,Issuer Credit Rating,Foreign Curr (Long-term),B,3/5/2004,N,Sovereign,New from Confid,SG,"Europe, Middle East, Africa",Burkina Faso,B,15,N,1,BF,Stable,5-Mar-04,N,Burkina Faso,13,-2,12/31/2002,2002
377737,Republic of Mali,Issuer Credit Rating,Foreign Curr (Long-term),B,5/5/2004,N,Sovereign,New,SG,"Europe, Middle East, Africa",Mali,B,15,N,2,ML,Stable,5-May-04,N,Mali,17,-4,12/31/2002,2002
379207,Republic of Madagascar,Issuer Credit Rating,Foreign Curr (Long-term),B,5/25/2004,N,Sovereign,New,SG,"Europe, Middle East, Africa",Madagascar,B,15,N,,MG,Stable,25-May-04,N,Madagascar,-20,47,12/31/2002,2002
379215,Republic of Mozambique,Issuer Credit Rating,Foreign Curr (Long-term),B,7/7/2004,N,Sovereign,New,SG,"Europe, Middle East, Africa",Mozambique,B,15,N,1,MZ,Positive,7-Jul-04,N,Mozambique,-18.25,35,12/31/2002,2002
380824,Republic of Macedonia,Issuer Credit Rating,Foreign Curr (Long-term),BB,7/30/2004,N,Sovereign,New,SG,"Europe, Middle East, Africa",Macedonia,BB,12,N,1,MK,Positive,30-Jul-04,N,Macedonia,41.8333,22,12/31/2002,2002
381880,Montserrat,Issuer Credit Rating,Foreign Curr (Long-term),BBB-,10/11/2004,N,Sovereign,New,IG,Latin America,Montserrat,BBB,10,N,0,MS,Positive,11-Oct-04,N,Montserrat,16.75,-62.2,12/31/2002,2002
383062,Republic of Serbia,Issuer Credit Rating,Foreign Curr (Long-term),B+,11/1/2004,N,Sovereign,New,SG,"Europe, Middle East, Africa",Serbia,B,14,N,1,RS,Stable,1-Nov-04,N,Serbia,44,20,12/31/2002,2002
384575,Republic of Montenegro,Issuer Credit Rating,Foreign Curr (Long-term),BB,12/20/2004,N,Sovereign,New,SG,"Europe, Middle East, Africa",Montenegro,BB,12,N,1,--,Stable,20-Dec-04,N,Montenegro,42,19,12/31/2002,2002
395594,Government of Georgia,Issuer Credit Rating,Foreign Curr (Long-term),B+,12/6/2005,N,Sovereign,New,SG,"Europe, Middle East, Africa",Georgia,B,14,N,1,GE,Positive,6-Dec-05,N,Georgia,42,43.5,12/31/2002,2002
397410,Federal Republic of Nigeria,Issuer Credit Rating,Foreign Curr (Long-term),BB-,2/6/2006,N,Sovereign,New,SG,"Europe, Middle East, Africa",Nigeria,BB,13,N,1,NG,Stable,6-Feb-06,N,Nigeria,10,8,12/31/2002,2002
399816,People's Republic of Bangladesh,Issuer Credit Rating,Foreign Curr (Long-term),BB-,4/5/2010,N,Sovereign,New,SG,Asia,Bangladesh,BB,13,N,1,BD,Stable,5-Apr-10,N,Bangladesh,24,90,12/31/2002,2002
402776,Republic of Fiji Islands,Issuer Credit Rating,Foreign Curr (Long-term),BB-,8/24/2006,N,Sovereign,New,SG,Pacific,Fiji,BB,13,N,1,FJ,Stable,24-Aug-06,N,Fiji,-18,175,12/31/2002,2002
405642,Republic of Kenya,Issuer Credit Rating,Foreign Curr (Long-term),B+,9/8/2006,N,Sovereign,New,SG,"Europe, Middle East, Africa",Kenya,B,14,N,1,KE,Stable,8-Sep-06,N,Kenya,1,38,12/31/2002,2002
407462,Emirate of Abu Dhabi,Issuer Credit Rating,Foreign Curr (Long-term),AA,7/2/2007,N,Sovereign,New from Confid,IG,"Europe, Middle East, Africa",United Arab Emirates,AA,3,N,1,AE,Stable,2-Jul-07,N,Abu Dhabi,24,54,12/31/2002,2002
413880,Kingdom of Cambodia (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),B+,4/19/2007,N,Sovereign,New,SG,Asia,Cambodia,B,14,N,1,KH,Stable,19-Apr-07,N,Cambodia,13,105,12/31/2002,2002
420526,Republic of Belarus,Issuer Credit Rating,Foreign Curr (Long-term),B+,8/21/2007,N,Sovereign,New from Confid,SG,"Europe, Middle East, Africa",Belarus,B,14,N,1,BY,Stable,21-Aug-07,N,Belarus,53,28,12/31/2002,2002
428039,Gabonese Republic,Issuer Credit Rating,Foreign Curr (Long-term),BB-,11/8/2007,N,Sovereign,New,SG,"Europe, Middle East, Africa",Gabon,BB,13,N,1,GA,Stable,8-Nov-07,N,Gabon,-1,11.75,12/31/2002,2002
434959,Emirate of Ras Al Khaimah,Issuer Credit Rating,Foreign Curr (Long-term),A,1/23/2008,N,Sovereign,New from Confid,IG,"Europe, Middle East, Africa",United Arab Emirates,A,6,N,1,AE,Stable,23-Jan-08,N,Ras Al Khaimah,25,55,12/31/2002,2002
448260,Aruba,Issuer Credit Rating,Foreign Curr (Long-term),A-,5/29/2008,N,Sovereign,New,IG,Latin America,Aruba,A,7,N,1,AW,Stable,29-May-08,N,Aruba,12.5,-69.9667,12/31/2002,2002
457621,Republic of Cape Verde,Issuer Credit Rating,Foreign Curr (Long-term),B+,12/4/2008,N,Sovereign,New from Confid,SG,"Europe, Middle East, Africa",Cape Verde,B,14,N,2,CV,Stable,4-Dec-08,N,Cape Verde,16,-24,12/31/2002,2002
457740,Republic of Honduras,Issuer Credit Rating,Foreign Curr (Long-term),B+,10/8/2008,N,Sovereign,New,SG,Latin America,Honduras,B,14,N,1,HN,Stable,8-Oct-08,N,Honduras,15,-86.5,12/31/2002,2002
460503,Republic of Azerbaijan,Issuer Credit Rating,Foreign Curr (Long-term),BB+,12/16/2008,N,Sovereign,New,SG,"Europe, Middle East, Africa",Azerbaijan,BB,11,N,1,AZ,Stable,16-Dec-08,N,Azerbaijan,40.5,47.5,12/31/2002,2002
460860,Republic of Uganda,Issuer Credit Rating,Foreign Curr (Long-term),B+,12/9/2008,N,Sovereign,New from Confid,SG,"Europe, Middle East, Africa",Uganda,B,14,N,1,UG,Stable,9-Dec-08,N,Uganda,1,32,12/31/2002,2002
461879,Guernsey,Issuer Credit Rating,Foreign Curr (Long-term),AAA,2/10/2009,N,Sovereign,New from Confid,IG,"Europe, Middle East, Africa",Guernsey,AAA,1,N,2,GG,Stable,10-Feb-09,N,Guernsey,49,2,12/31/2002,2002
462039,Bosnia and Herzegovina,Issuer Credit Rating,Foreign Curr (Long-term),B+,12/22/2008,N,Sovereign,New,SG,"Europe, Middle East, Africa",Bosnia and Herzegovina,B,14,N,1,BA,Stable,22-Dec-08,N,Bosnia and Herzegovina,44,18,12/31/2002,2002
464999,Socialist People's Libyan Arab Jamahiriya,Issuer Credit Rating,Foreign Curr (Long-term),A-,3/18/2009,N,Sovereign,New,IG,"Europe, Middle East, Africa",Libyan Arab Jamahiriya,A,7,N,,LY,Stable,18-Mar-09,N,Libya,32,13,12/31/2002,2002
484959,Republic of Albania,Issuer Credit Rating,Foreign Curr (Long-term),B+,4/19/2010,N,Sovereign,New,SG,"Europe, Middle East, Africa",Albania,B,14,N,1,AL,Stable,19-Apr-10,N,Albania,41,20,12/31/2002,2002
493868,Republic of Zambia,Issuer Credit Rating,Foreign Curr (Long-term),B+,3/22/2011,N,Sovereign,New,SG,"Europe, Middle East, Africa",Zambia,B,14,N,1,ZM,Stable,22-Mar-11,N,Zambia,-15,30,12/31/2002,2002
518179,Curacao,Issuer Credit Rating,Foreign Curr (Long-term),A-,11/21/2011,Y,Sovereign,New,IG,Latin America,Netherland Antilles,A,7,N,1,AN,Stable,21-Nov-11,N,Curacao,12,68,12/31/2002,2002
520599,Republic of Rwanda,Issuer Credit Rating,Foreign Curr (Long-term),B,12/29/2011,Y,Sovereign,New,SG,"Europe, Middle East, Africa",Rwanda,B,15,N,1,RW,Positive,29-Dec-11,N,Rwanda,-2,30,12/31/2002,2002
100187,Commonwealth of Australia (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AA+,1/23/2002,N,Sovereign,Affirmation,IG,Pacific,Australia,AA,2,N,1,AU,Stable,23-Jan-02,N,Australia,-27,133,12/31/2002,2002
100188,Republic of Austria,Issuer Credit Rating,Foreign Curr (Long-term),AAA,6/13/2000,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Austria,AAA,1,N,1,AT,Stable,13-Jun-00,N,Austria,47.3333,13.3333,12/31/2002,2002
100366,Canada,Issuer Credit Rating,Foreign Curr (Long-term),AAA,7/29/2002,N,Sovereign,Upgrade,IG,Canada,Canada,AAA,1,N,1,CA,Stable,29-Jul-02,N,Canada,60,-95,12/31/2002,2002
100656,Kingdom of Denmark,Issuer Credit Rating,Foreign Curr (Long-term),AAA,3/26/2002,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Denmark,AAA,1,N,1,DK,Stable,26-Mar-02,N,Denmark,56,10,12/31/2002,2002
100804,Republic of Finland,Issuer Credit Rating,Foreign Curr (Long-term),AAA,2/1/2002,N,Sovereign,Upgrade,IG,"Europe, Middle East, Africa",Finland,AAA,1,N,1,FI,Stable,1-Feb-02,N,Finland,64,26,12/31/2002,2002
101662,New Zealand,Issuer Credit Rating,Foreign Curr (Long-term),AA+,10/17/2002,N,Sovereign,Affirmation,IG,Pacific,New Zealand,AA,2,N,1,NZ,Stable,17-Oct-02,N,New Zealand,-41,174,12/31/2002,2002
102251,Kingdom of Sweden,Issuer Credit Rating,Foreign Curr (Long-term),AA+,12/16/2002,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Sweden,AA,2,N,1,SE,Positive,16-Dec-02,N,Sweden,62,15,12/31/2002,2002
102490,Bolivarian Republic of Venezuela,Issuer Credit Rating,Foreign Curr (Long-term),CCC+,12/13/2002,N,Sovereign,Downgrade,SG,Latin America,Venezuela,CCC,17,N,1,VE,Negative,13-Dec-02,N,Venezuela,8,-66,12/31/2002,2002
104498,Republic of France (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AAA,1/28/2002,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",France,AAA,1,N,1,FR,Stable,28-Jan-02,N,France,46,2,12/31/2002,2002
104516,Japan (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AA-,9/20/2002,N,Sovereign,Affirmation,IG,Asia,Japan,AA,4,N,1,JP,Negative,20-Sep-02,N,Japan,36,138,12/31/2002,2002
106200,Kingdom of Spain,Issuer Credit Rating,Foreign Curr (Long-term),AA+,5/14/2002,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Spain,AA,2,N,1,ES,Stable,14-May-02,N,Spain,40,-4,12/31/2002,2002
107118,Federal Republic of Germany (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AAA,12/10/2002,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Germany,AAA,1,N,1,DE,Stable,10-Dec-02,N,Germany,51,9,12/31/2002,2002
107121,Kingdom of Belgium (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AA+,2/18/2002,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Belgium,AA,2,N,1,BE,Stable,18-Feb-02,N,Belgium,50.8333,4,12/31/2002,2002
107135,Republic of Italy (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AA,10/26/2001,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Italy,AA,3,N,1,IT,Stable,26-Oct-01,N,Italy,42.8333,12.8333,12/31/2002,2002
107139,Hong Kong (Special Administrative Region of the People's Republic of China),Issuer Credit Rating,Foreign Curr (Long-term),A+,10/23/2002,N,Sovereign,Affirmation,IG,Asia,Hong Kong,A,5,N,1,HK,Stable,23-Oct-02,N,Hong Kong,22.25,114.1667,12/31/2002,2002
107141,Swiss Confederation (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AAA,12/16/2002,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Switzerland,AAA,1,N,2,CH,Stable,16-Dec-02,N,Switzerland,47,8,12/31/2002,2002
107429,Republic of Ireland,Issuer Credit Rating,Foreign Curr (Long-term),AAA,9/5/2002,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Ireland,AAA,1,N,1,IE,Stable,5-Sep-02,N,Ireland,53,-8,12/31/2002,2002
107432,Malaysia,Issuer Credit Rating,Foreign Curr (Long-term),BBB+,8/19/2002,N,Sovereign,Upgrade,IG,Asia,Malaysia,BBB,8,N,1,MY,Stable,19-Aug-02,N,Malaysia,2.5,112.5,12/31/2002,2002
107479,Kingdom of Thailand,Issuer Credit Rating,Foreign Curr (Long-term),BBB-,8/20/2002,N,Sovereign,Affirmation,IG,Asia,Thailand,BBB,10,N,1,TH,Positive,20-Aug-02,N,Thailand,15,100,12/31/2002,2002
107749,Republic of Korea,Issuer Credit Rating,Foreign Curr (Long-term),A-,7/24/2002,N,Sovereign,Upgrade,IG,Asia,"Korea, Republic of",A,7,N,1,KR,Stable,24-Jul-02,N,Korea (South),37,127.5,12/31/2002,2002
108303,Republic of Singapore (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AAA,5/14/2001,N,Sovereign,Affirmation,IG,Asia,Singapore,AAA,1,N,1,SG,Stable,14-May-01,N,Singapore,1.3667,103.8,12/31/2002,2002
108458,United States of America (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AAA,6/5/2002,N,Sovereign,Affirmation,IG,United States,United States,AAA,1,N,1,US,Stable,5-Jun-02,N,United States of America,38,-97,12/31/2002,2002
109408,Republic of Iceland,Issuer Credit Rating,Foreign Curr (Long-term),A+,11/15/2002,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Iceland,A,5,N,1,IS,Stable,15-Nov-02,N,Iceland,65,-18,12/31/2002,2002
109900,Republic of Portugal,Issuer Credit Rating,Foreign Curr (Long-term),AA,10/31/2002,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Portugal,AA,3,N,1,PT,Stable,31-Oct-02,N,Portugal,39.5,-8,12/31/2002,2002
